DATETIME,GHI,DNI,DHI,CLOUD_OPACITY,AIR_TEMP,QGEN
2020-10-20 18:00:00,8,0,8,28,17.7,21.0
2020-10-20 19:00:00,0,0,0,2,17.2,0.0
2020-10-20 20:00:00,0,0,0,0,17.1,0.0
2020-10-20 21:00:00,0,0,0,10,17.1,0.0
2020-10-20 22:00:00,0,0,0,11,17.1,0.0
2020-10-20 23:00:00,0,0,0,36,17.0,0.0
2020-10-21 00:00:00,0,0,0,61,16.8,0.0
2020-10-21 01:00:00,0,0,0,61,16.4,0.0
2020-10-21 02:00:00,0,0,0,50,16.0,0.0
2020-10-21 03:00:00,0,0,0,65,15.9,0.0
2020-10-21 04:00:00,0,0,0,58,15.9,0.0
2020-10-21 05:00:00,0,0,0,57,15.9,0.0
2020-10-21 06:00:00,0,0,0,46,15.7,0.0
2020-10-21 07:00:00,2,0,2,52,15.7,0.0
2020-10-21 08:00:00,69,0,69,41,16.0,8.0
2020-10-21 09:00:00,141,0,141,51,16.8,39.0
2020-10-21 10:00:00,214,0,214,53,17.2,78.0
2020-10-21 11:00:00,126,0,126,78,18.0,77.0
2020-10-21 12:00:00,168,0,168,74,18.6,55.0
2020-10-21 13:00:00,122,0,122,81,18.6,52.0
2020-10-21 14:00:00,42,0,42,93,17.6,10.0
2020-10-21 15:00:00,56,0,56,88,16.6,17.0
2020-10-21 16:00:00,43,0,43,87,16.0,6.0
2020-10-21 17:00:00,12,0,12,91,15.1,0.0
2020-10-21 18:00:00,3,0,3,73,14.5,0.0
2020-10-21 19:00:00,0,0,0,73,14.4,0.0
2020-10-21 20:00:00,0,0,0,71,14.4,0.0
2020-10-21 21:00:00,0,0,0,78,14.7,0.0
2020-10-21 22:00:00,0,0,0,74,14.9,0.0
2020-10-21 23:00:00,0,0,0,87,15.0,0.0
2020-10-22 00:00:00,0,0,0,86,15.0,0.0
2020-10-22 01:00:00,0,0,0,81,15.0,0.0
2020-10-22 02:00:00,0,0,0,66,15.2,0.0
2020-10-22 03:00:00,0,0,0,60,15.4,0.0
2020-10-22 04:00:00,0,0,0,54,15.5,0.0
2020-10-22 05:00:00,0,0,0,69,15.6,0.0
2020-10-22 06:00:00,0,0,0,82,15.7,0.0
2020-10-22 07:00:00,1,0,1,76,15.7,0.0
2020-10-22 08:00:00,75,0,75,40,16.1,17.0
2020-10-22 09:00:00,128,0,128,58,16.7,43.0
2020-10-22 10:00:00,91,0,91,80,17.0,45.0
2020-10-22 11:00:00,157,0,157,72,17.2,125.0
2020-10-22 12:00:00,301,5,297,51,17.5,103.0
2020-10-22 13:00:00,178,0,178,70,17.7,89.0
2020-10-22 14:00:00,202,0,202,60,17.6,70.0
2020-10-22 15:00:00,194,0,194,49,17.3,63.0
2020-10-22 16:00:00,164,0,164,35,17.0,66.0
2020-10-22 17:00:00,53,0,53,53,16.2,30.0
2020-10-22 18:00:00,6,2,6,31,15.5,9.0
2020-10-22 19:00:00,0,0,0,31,15.1,0.0
2020-10-22 20:00:00,0,0,0,0,14.7,0.0
2020-10-22 21:00:00,0,0,0,0,14.4,0.0
2020-10-22 22:00:00,0,0,0,2,14.3,0.0
2020-10-22 23:00:00,0,0,0,48,14.3,0.0
2020-10-23 00:00:00,0,0,0,27,14.0,0.0
2020-10-23 01:00:00,0,0,0,23,13.7,0.0
2020-10-23 02:00:00,0,0,0,10,13.5,0.0
2020-10-23 03:00:00,0,0,0,32,13.3,0.0
2020-10-23 04:00:00,0,0,0,46,13.1,0.0
2020-10-23 05:00:00,0,0,0,5,12.9,0.0
2020-10-23 06:00:00,0,0,0,31,12.6,0.0
2020-10-23 07:00:00,2,1,2,20,12.5,0.0
2020-10-23 08:00:00,69,9,68,47,12.7,22.0
2020-10-23 09:00:00,143,0,143,58,13.4,60.0
2020-10-23 10:00:00,300,50,274,40,13.7,121.0
2020-10-23 11:00:00,470,193,349,26,13.6,170.0
2020-10-23 12:00:00,599,421,309,15,13.7,238.0
2020-10-23 13:00:00,585,363,333,17,13.7,247.0
2020-10-23 14:00:00,423,107,355,34,13.5,154.0
2020-10-23 15:00:00,334,39,312,36,13.6,160.0
2020-10-23 16:00:00,175,0,175,50,13.4,93.0
2020-10-23 17:00:00,70,0,70,55,13.2,44.0
2020-10-23 18:00:00,3,0,3,72,12.8,6.0
2020-10-23 19:00:00,0,0,0,84,12.6,0.0
2020-10-23 20:00:00,0,0,0,77,12.7,0.0
2020-10-23 21:00:00,0,0,0,88,13.2,0.0
2020-10-23 22:00:00,0,0,0,92,13.1,0.0
2020-10-23 23:00:00,0,0,0,83,12.9,0.0
2020-10-24 00:00:00,0,0,0,69,12.8,0.0
2020-10-24 01:00:00,0,0,0,94,12.5,0.0
2020-10-24 02:00:00,0,0,0,94,12.3,0.0
2020-10-24 03:00:00,0,0,0,94,12.8,0.0
2020-10-24 04:00:00,0,0,0,81,12.8,0.0
2020-10-24 05:00:00,0,0,0,81,12.9,0.0
2020-10-24 06:00:00,0,0,0,70,12.9,0.0
2020-10-24 07:00:00,2,0,2,24,12.8,0.0
2020-10-24 08:00:00,78,14,76,39,12.9,19.0
2020-10-24 09:00:00,189,38,175,40,13.4,81.0
2020-10-24 10:00:00,304,60,271,39,13.7,124.0
2020-10-24 11:00:00,501,269,331,20,13.9,230.0
2020-10-24 12:00:00,695,822,132,0,14.0,324.0
2020-10-24 13:00:00,700,826,131,0,13.9,332.0
2020-10-24 14:00:00,638,803,127,0,13.9,324.0
2020-10-24 15:00:00,515,746,117,0,13.9,297.0
2020-10-24 16:00:00,303,350,166,13,13.8,199.0
2020-10-24 17:00:00,153,436,62,0,13.7,82.0
2020-10-24 18:00:00,4,1,4,34,13.5,18.0
2020-10-24 19:00:00,0,0,0,0,13.4,0.0
2020-10-24 20:00:00,0,0,0,0,13.4,0.0
2020-10-24 21:00:00,0,0,0,7,13.6,0.0
2020-10-24 22:00:00,0,0,0,7,13.7,0.0
2020-10-24 23:00:00,0,0,0,5,13.8,0.0
2020-10-25 00:00:00,0,0,0,3,14.1,0.0
2020-10-25 01:00:00,0,0,0,17,14.3,0.0
2020-10-25 02:00:00,0,0,0,2,14.6,0.0
2020-10-25 03:00:00,0,0,0,9,14.9,0.0
2020-10-25 04:00:00,0,0,0,29,15.0,0.0
2020-10-25 05:00:00,0,0,0,3,15.0,0.0
2020-10-25 06:00:00,0,0,0,3,14.9,0.0
2020-10-25 07:00:00,1,0,1,26,14.8,0.0
2020-10-25 08:00:00,104,152,74,4,15.1,41.0
2020-10-25 09:00:00,225,115,182,24,15.7,134.0
2020-10-25 10:00:00,465,587,161,0,16.0,242.0
2020-10-25 11:00:00,561,519,238,5,16.1,289.0
2020-10-25 12:00:00,635,584,238,3,16.3,310.0
2020-10-25 13:00:00,654,656,205,1,16.4,288.0
2020-10-25 14:00:00,504,365,272,17,16.3,218.0
2020-10-25 15:00:00,413,335,235,14,16.3,179.0
2020-10-25 16:00:00,154,38,138,53,16.1,95.0
2020-10-25 17:00:00,108,163,76,15,16.0,71.0
2020-10-25 18:00:00,2,0,2,44,15.7,7.0
2020-10-25 19:00:00,0,0,0,16,15.4,0.0
2020-10-25 20:00:00,0,0,0,0,15.2,0.0
2020-10-25 21:00:00,0,0,0,0,15.3,0.0
2020-10-25 22:00:00,0,0,0,4,15.2,0.0
2020-10-25 23:00:00,0,0,0,4,15.2,0.0
2020-10-26 00:00:00,0,0,0,15,15.1,0.0
2020-10-26 01:00:00,0,0,0,11,14.9,0.0
2020-10-26 02:00:00,0,0,0,11,14.8,0.0
2020-10-26 03:00:00,0,0,0,17,14.7,0.0
2020-10-26 04:00:00,0,0,0,14,14.6,0.0
2020-10-26 05:00:00,0,0,0,9,14.5,0.0
2020-10-26 06:00:00,0,0,0,2,14.3,0.0
2020-10-26 07:00:00,1,0,1,18,14.2,0.0
2020-10-26 08:00:00,107,219,66,0,14.5,44.0
2020-10-26 09:00:00,290,458,124,0,15.1,162.0
2020-10-26 10:00:00,371,161,287,20,15.4,194.0
2020-10-26 11:00:00,538,436,269,8,15.6,210.0
2020-10-26 12:00:00,652,666,202,0,16.1,308.0
2020-10-26 13:00:00,653,658,206,0,16.2,319.0
2020-10-26 14:00:00,538,410,278,9,16.4,267.0
2020-10-26 15:00:00,390,201,285,16,16.5,191.0
2020-10-26 16:00:00,207,21,198,31,16.4,144.0
2020-10-26 17:00:00,71,0,71,39,16.2,50.0
2020-10-26 18:00:00,4,2,3,17,15.7,15.0
2020-10-26 19:00:00,0,0,0,0,15.5,0.0
2020-10-26 20:00:00,0,0,0,0,15.4,0.0
2020-10-26 21:00:00,0,0,0,0,15.3,0.0
2020-10-26 22:00:00,0,0,0,6,15.2,0.0
2020-10-26 23:00:00,0,0,0,12,15.2,0.0
2020-10-27 00:00:00,0,0,0,18,15.0,0.0
2020-10-27 01:00:00,0,0,0,11,14.7,0.0
2020-10-27 02:00:00,0,0,0,12,14.5,0.0
2020-10-27 03:00:00,0,0,0,11,14.3,0.0
2020-10-27 04:00:00,0,0,0,13,14.0,0.0
2020-10-27 05:00:00,0,0,0,1,13.7,0.0
2020-10-27 06:00:00,0,0,0,13,13.5,0.0
2020-10-27 07:00:00,1,0,1,10,13.4,0.0
2020-10-27 08:00:00,70,17,66,23,13.8,31.0
2020-10-27 09:00:00,211,43,196,16,14.6,111.0
2020-10-27 10:00:00,403,359,219,3,15.3,175.0
2020-10-27 11:00:00,461,177,353,14,15.9,224.0
2020-10-27 12:00:00,552,316,339,9,16.5,232.0
2020-10-27 13:00:00,566,374,315,6,16.9,248.0
2020-10-27 14:00:00,497,299,310,8,16.9,249.0
2020-10-27 15:00:00,392,270,250,6,17.3,181.0
2020-10-27 16:00:00,215,53,196,16,17.1,163.0
2020-10-27 17:00:00,65,20,61,33,16.8,63.0
2020-10-27 18:00:00,2,0,2,27,16.3,8.0
2020-10-27 19:00:00,0,0,0,3,16.2,0.0
2020-10-27 20:00:00,0,0,0,25,16.2,0.0
2020-10-27 21:00:00,0,0,0,73,16.2,0.0
2020-10-27 22:00:00,0,0,0,55,16.0,0.0
2020-10-27 23:00:00,0,0,0,69,16.1,0.0
2020-10-28 00:00:00,0,0,0,33,16.1,0.0
2020-10-28 01:00:00,0,0,0,56,16.1,0.0
2020-10-28 02:00:00,0,0,0,30,15.8,0.0
2020-10-28 03:00:00,0,0,0,32,15.6,0.0
2020-10-28 04:00:00,0,0,0,44,15.5,0.0
2020-10-28 05:00:00,0,0,0,60,15.5,0.0
2020-10-28 06:00:00,0,0,0,32,15.4,0.0
2020-10-28 07:00:00,0,0,0,36,15.5,0.0
2020-10-28 08:00:00,31,0,31,57,15.8,2.0
2020-10-28 09:00:00,65,0,65,67,16.6,19.0
2020-10-28 10:00:00,111,0,111,67,17.1,32.0
2020-10-28 11:00:00,79,0,79,83,17.3,43.0
2020-10-28 12:00:00,102,0,102,81,17.5,51.0
2020-10-28 13:00:00,225,0,225,59,17.2,47.0
2020-10-28 14:00:00,196,0,196,62,17.0,69.0
2020-10-28 15:00:00,303,15,296,29,16.5,95.0
2020-10-28 16:00:00,280,374,143,2,16.3,112.0
2020-10-28 17:00:00,120,266,69,0,16.0,120.0
2020-10-28 18:00:00,3,2,2,25,15.6,10.0
2020-10-28 19:00:00,0,0,0,0,15.4,0.0
2020-10-28 20:00:00,0,0,0,19,15.2,0.0
2020-10-28 21:00:00,0,0,0,17,15.2,0.0
2020-10-28 22:00:00,0,0,0,34,15.1,0.0
2020-10-28 23:00:00,0,0,0,3,15.1,0.0
2020-10-29 00:00:00,0,0,0,16,14.9,0.0
2020-10-29 01:00:00,0,0,0,56,14.6,0.0
2020-10-29 02:00:00,0,0,0,62,14.2,0.0
2020-10-29 03:00:00,0,0,0,65,13.9,0.0
2020-10-29 04:00:00,0,0,0,15,13.6,0.0
2020-10-29 05:00:00,0,0,0,23,13.1,0.0
2020-10-29 06:00:00,0,0,0,18,12.7,0.0
2020-10-29 07:00:00,1,1,1,20,12.5,0.0
2020-10-29 08:00:00,119,383,53,2,12.6,42.0
2020-10-29 09:00:00,314,662,81,0,13.1,171.0
2020-10-29 10:00:00,476,716,117,2,13.5,245.0
2020-10-29 11:00:00,604,795,122,1,14.0,300.0
2020-10-29 12:00:00,626,725,146,7,14.4,296.0
2020-10-29 13:00:00,670,811,130,0,14.8,288.0
2020-10-29 14:00:00,591,706,157,2,14.9,303.0
2020-10-29 15:00:00,378,238,252,22,15.0,218.0
2020-10-29 16:00:00,271,273,170,14,14.9,172.0
2020-10-29 17:00:00,129,359,61,0,14.7,114.0
2020-10-29 18:00:00,2,0,2,24,14.3,10.0
2020-10-29 19:00:00,0,0,0,0,14.0,0.0
2020-10-29 20:00:00,0,0,0,3,13.8,0.0
2020-10-29 21:00:00,0,0,0,32,13.9,0.0
2020-10-29 22:00:00,0,0,0,60,13.9,0.0
2020-10-29 23:00:00,0,0,0,63,13.8,0.0
2020-10-30 00:00:00,0,0,0,54,13.6,0.0
2020-10-30 01:00:00,0,0,0,42,13.4,0.0
2020-10-30 02:00:00,0,0,0,22,13.1,0.0
2020-10-30 03:00:00,0,0,0,19,13.0,0.0
2020-10-30 04:00:00,0,0,0,24,12.8,0.0
2020-10-30 05:00:00,0,0,0,27,12.6,0.0
2020-10-30 06:00:00,0,0,0,10,12.3,0.0
2020-10-30 07:00:00,1,0,1,22,12.3,0.0
2020-10-30 08:00:00,110,327,55,0,12.6,36.0
2020-10-30 09:00:00,299,583,96,0,13.4,152.0
2020-10-30 10:00:00,469,704,120,0,14.0,240.0
2020-10-30 11:00:00,593,763,133,0,14.5,284.0
2020-10-30 12:00:00,660,789,140,0,15.0,311.0
2020-10-30 13:00:00,664,795,138,0,15.3,314.0
2020-10-30 14:00:00,605,777,131,0,15.6,304.0
2020-10-30 15:00:00,485,724,117,0,15.9,274.0
2020-10-30 16:00:00,315,599,98,0,15.7,210.0
2020-10-30 17:00:00,125,346,60,0,15.3,100.0
2020-10-30 18:00:00,1,0,1,37,14.9,5.0
2020-10-30 19:00:00,0,0,0,0,14.7,0.0
2020-10-30 20:00:00,0,0,0,3,14.6,0.0
2020-10-30 21:00:00,0,0,0,15,14.5,0.0
2020-10-30 22:00:00,0,0,0,5,14.3,0.0
2020-10-30 23:00:00,0,0,0,1,14.5,0.0
2020-10-31 00:00:00,0,0,0,6,14.6,0.0
2020-10-31 01:00:00,0,0,0,11,14.2,0.0
2020-10-31 02:00:00,0,0,0,2,13.8,0.0
2020-10-31 03:00:00,0,0,0,2,13.6,0.0
2020-10-31 04:00:00,0,0,0,11,13.3,0.0
2020-10-31 05:00:00,0,0,0,0,13.1,0.0
2020-10-31 06:00:00,0,0,0,2,12.8,0.0
2020-10-31 07:00:00,0,0,0,19,12.6,0.0
2020-10-31 08:00:00,103,270,58,2,12.9,32.0
2020-10-31 09:00:00,290,562,97,0,13.9,145.0
2020-10-31 10:00:00,461,694,119,0,14.9,229.0
2020-10-31 11:00:00,588,767,129,0,15.7,279.0
2020-10-31 12:00:00,658,804,131,0,16.2,299.0
2020-10-31 13:00:00,664,814,128,0,16.5,289.0
2020-10-31 14:00:00,604,798,121,0,16.6,280.0
2020-10-31 15:00:00,485,748,108,0,16.6,263.0
2020-10-31 16:00:00,205,65,181,35,16.4,155.0
2020-10-31 17:00:00,119,286,67,6,16.1,103.0
2020-10-31 18:00:00,2,1,2,45,15.3,7.0
2020-10-31 19:00:00,0,0,0,72,15.0,0.0
2020-10-31 20:00:00,0,0,0,16,14.9,0.0
2020-10-31 21:00:00,0,0,0,0,15.0,0.0
2020-10-31 22:00:00,0,0,0,0,15.0,0.0
2020-10-31 23:00:00,0,0,0,39,15.1,0.0
2020-11-01 00:00:00,0,0,0,43,15.2,0.0
2020-11-01 01:00:00,0,0,0,35,15.2,0.0
2020-11-01 02:00:00,0,0,0,51,15.2,0.0
2020-11-01 03:00:00,0,0,0,39,15.4,0.0
2020-11-01 04:00:00,0,0,0,44,15.4,0.0
2020-11-01 05:00:00,0,0,0,42,15.6,0.0
2020-11-01 06:00:00,0,0,0,46,15.7,0.0
2020-11-01 07:00:00,0,0,0,75,15.8,0.0
2020-11-01 08:00:00,22,0,22,76,15.9,0.0
2020-11-01 09:00:00,77,0,77,72,16.3,19.0
2020-11-01 10:00:00,67,0,67,84,17.0,35.0
2020-11-01 11:00:00,139,49,111,75,17.5,67.0
2020-11-01 12:00:00,179,0,179,71,17.6,56.0
2020-11-01 13:00:00,115,0,115,82,17.5,47.0
2020-11-01 14:00:00,88,0,88,84,17.5,39.0
2020-11-01 15:00:00,53,0,53,88,17.4,16.0
2020-11-01 16:00:00,90,0,90,69,17.1,8.0
2020-11-01 17:00:00,36,0,36,67,16.5,3.0
2020-11-01 18:00:00,0,0,0,78,15.5,0.0
2020-11-01 19:00:00,0,0,0,74,15.4,0.0
2020-11-01 20:00:00,0,0,0,64,15.6,0.0
2020-11-01 21:00:00,0,0,0,65,15.5,0.0
2020-11-01 22:00:00,0,0,0,53,15.4,0.0
2020-11-01 23:00:00,0,0,0,59,15.2,0.0
2020-11-02 00:00:00,0,0,0,58,14.7,0.0
2020-11-02 01:00:00,0,0,0,57,14.5,0.0
2020-11-02 02:00:00,0,0,0,80,14.5,0.0
2020-11-02 03:00:00,0,0,0,81,14.6,0.0
2020-11-02 04:00:00,0,0,0,81,14.8,0.0
2020-11-02 05:00:00,0,0,0,72,15.1,0.0
2020-11-02 06:00:00,0,0,0,75,15.2,0.0
2020-11-02 07:00:00,0,0,0,75,15.2,0.0
2020-11-02 08:00:00,41,0,41,39,15.2,1.0
2020-11-02 09:00:00,57,0,57,72,15.6,28.0
2020-11-02 10:00:00,154,0,154,59,16.0,48.0
2020-11-02 11:00:00,184,0,184,64,16.3,74.0
2020-11-02 12:00:00,420,46,391,30,16.5,170.0
2020-11-02 13:00:00,450,103,384,27,16.3,154.0
2020-11-02 14:00:00,484,306,303,15,16.0,197.0
2020-11-02 15:00:00,383,281,244,17,15.9,202.0
2020-11-02 16:00:00,250,256,165,16,15.5,143.0
2020-11-02 17:00:00,89,42,82,24,15.0,66.0
2020-11-02 18:00:00,1,0,1,40,14.7,5.0
2020-11-02 19:00:00,0,0,0,13,14.5,0.0
2020-11-02 20:00:00,0,0,0,7,14.3,0.0
2020-11-02 21:00:00,0,0,0,24,14.2,0.0
2020-11-02 22:00:00,0,0,0,15,14.1,0.0
2020-11-02 23:00:00,0,0,0,23,14.1,0.0
2020-11-03 00:00:00,0,0,0,23,14.0,0.0
2020-11-03 01:00:00,0,0,0,21,14.0,0.0
2020-11-03 02:00:00,0,0,0,25,13.9,0.0
2020-11-03 03:00:00,0,0,0,17,14.1,0.0
2020-11-03 04:00:00,0,0,0,16,14.3,0.0
2020-11-03 05:00:00,0,0,0,44,14.4,0.0
2020-11-03 06:00:00,0,0,0,56,13.2,0.0
2020-11-03 07:00:00,0,0,0,38,11.9,0.0
2020-11-03 08:00:00,68,2,68,23,11.4,16.0
2020-11-03 09:00:00,237,226,162,13,11.3,114.0
2020-11-03 10:00:00,406,415,204,10,11.4,187.0
2020-11-03 11:00:00,446,188,336,23,11.5,243.0
2020-11-03 12:00:00,573,468,273,12,11.5,275.0
2020-11-03 13:00:00,609,623,208,7,11.6,278.0
2020-11-03 14:00:00,459,229,322,23,11.8,222.0
2020-11-03 15:00:00,406,386,216,13,12.1,188.0
2020-11-03 16:00:00,200,63,180,33,11.8,136.0
2020-11-03 17:00:00,73,20,70,34,11.2,32.0
2020-11-03 18:00:00,1,0,1,41,10.6,4.0
2020-11-03 19:00:00,0,0,0,15,10.3,0.0
2020-11-03 20:00:00,0,0,0,21,10.1,0.0
2020-11-03 21:00:00,0,0,0,28,10.4,0.0
2020-11-03 22:00:00,0,0,0,46,10.6,0.0
2020-11-03 23:00:00,0,0,0,62,10.6,0.0
2020-11-04 00:00:00,0,0,0,34,10.3,0.0
2020-11-04 01:00:00,0,0,0,57,10.1,0.0
2020-11-04 02:00:00,0,0,0,78,10.2,0.0
2020-11-04 03:00:00,0,0,0,44,10.4,0.0
2020-11-04 04:00:00,0,0,0,53,10.4,0.0
2020-11-04 05:00:00,0,0,0,62,10.4,0.0
2020-11-04 06:00:00,0,0,0,75,10.4,0.0
2020-11-04 07:00:00,0,0,0,58,10.2,0.0
2020-11-04 08:00:00,90,218,57,4,10.0,24.0
2020-11-04 09:00:00,282,576,92,0,9.7,126.0
2020-11-04 10:00:00,456,718,114,0,9.6,240.0
2020-11-04 11:00:00,579,770,131,1,10.0,278.0
2020-11-04 12:00:00,650,819,128,0,10.4,303.0
2020-11-04 13:00:00,656,832,123,0,10.5,331.0
2020-11-04 14:00:00,597,823,112,0,10.6,320.0
2020-11-04 15:00:00,480,784,97,0,10.6,293.0
2020-11-04 16:00:00,313,682,78,0,10.7,235.0
2020-11-04 17:00:00,123,445,48,0,10.8,126.0
2020-11-04 18:00:00,0,0,0,33,10.7,5.0
2020-11-04 19:00:00,0,0,0,12,10.7,0.0
2020-11-04 20:00:00,0,0,0,27,10.5,0.0
2020-11-04 21:00:00,0,0,0,25,10.2,0.0
2020-11-04 22:00:00,0,0,0,30,9.9,0.0
2020-11-04 23:00:00,0,0,0,30,9.8,0.0
2020-11-05 00:00:00,0,0,0,41,9.7,0.0
2020-11-05 01:00:00,0,0,0,38,9.6,0.0
2020-11-05 02:00:00,0,0,0,32,9.4,0.0
2020-11-05 03:00:00,0,0,0,41,9.2,0.0
2020-11-05 04:00:00,0,0,0,63,9.1,0.0
2020-11-05 05:00:00,0,0,0,56,8.9,0.0
2020-11-05 06:00:00,0,0,0,45,8.6,0.0
2020-11-05 07:00:00,0,0,0,28,8.4,0.0
2020-11-05 08:00:00,77,131,54,28,8.5,6.0
2020-11-05 09:00:00,282,607,86,3,9.4,116.0
2020-11-05 10:00:00,462,800,84,0,10.5,224.0
2020-11-05 11:00:00,566,747,134,4,11.9,238.0
2020-11-05 12:00:00,424,71,379,35,13.1,195.0
2020-11-05 13:00:00,403,42,376,39,13.9,166.0
2020-11-05 14:00:00,381,109,319,35,14.4,142.0
2020-11-05 15:00:00,295,63,265,37,14.9,116.0
2020-11-05 16:00:00,290,569,94,4,15.1,163.0
2020-11-05 17:00:00,68,0,68,39,14.9,57.0
2020-11-05 18:00:00,0,0,0,40,14.3,1.0
2020-11-05 19:00:00,0,0,0,41,13.8,0.0
2020-11-05 20:00:00,0,0,0,51,13.8,0.0
2020-11-05 21:00:00,0,0,0,14,13.7,0.0
2020-11-05 22:00:00,0,0,0,20,13.6,0.0
2020-11-05 23:00:00,0,0,0,43,13.5,0.0
2020-11-06 00:00:00,0,0,0,50,13.7,0.0
2020-11-06 01:00:00,0,0,0,52,13.4,0.0
2020-11-06 02:00:00,0,0,0,38,13.2,0.0
2020-11-06 03:00:00,0,0,0,37,13.3,0.0
2020-11-06 04:00:00,0,0,0,30,13.3,0.0
2020-11-06 05:00:00,0,0,0,20,13.0,0.0
2020-11-06 06:00:00,0,0,0,2,12.9,0.0
2020-11-06 07:00:00,0,0,0,10,13.0,0.0
2020-11-06 08:00:00,25,0,25,61,13.7,1.0
2020-11-06 09:00:00,52,0,52,77,14.9,12.0
2020-11-06 10:00:00,70,0,70,82,15.3,18.0
2020-11-06 11:00:00,142,0,142,72,15.4,42.0
2020-11-06 12:00:00,199,0,199,65,15.6,55.0
2020-11-06 13:00:00,163,0,163,72,15.9,66.0
2020-11-06 14:00:00,126,0,126,75,16.2,51.0
2020-11-06 15:00:00,202,0,202,49,16.2,61.0
2020-11-06 16:00:00,158,10,155,34,16.1,67.0
2020-11-06 17:00:00,38,0,38,54,16.0,10.0
2020-11-06 18:00:00,0,0,0,67,16.0,0.0
2020-11-06 19:00:00,0,0,0,70,16.0,0.0
2020-11-06 20:00:00,0,0,0,54,16.1,0.0
2020-11-06 21:00:00,0,0,0,41,15.7,0.0
2020-11-06 22:00:00,0,0,0,47,15.6,0.0
2020-11-06 23:00:00,0,0,0,9,15.4,0.0
2020-11-07 00:00:00,0,0,0,11,15.3,0.0
2020-11-07 01:00:00,0,0,0,38,15.3,0.0
2020-11-07 02:00:00,0,0,0,43,15.2,0.0
2020-11-07 03:00:00,0,0,0,15,15.1,0.0
2020-11-07 04:00:00,0,0,0,43,15.0,0.0
2020-11-07 05:00:00,0,0,0,59,14.9,0.0
2020-11-07 06:00:00,0,0,0,38,15.0,0.0
2020-11-07 07:00:00,0,0,0,60,15.2,0.0
2020-11-07 08:00:00,46,0,46,36,15.5,4.0
2020-11-07 09:00:00,95,0,95,59,16.1,26.0
2020-11-07 10:00:00,224,0,224,42,16.4,82.0
2020-11-07 11:00:00,365,20,353,27,16.7,142.0
2020-11-07 12:00:00,509,330,303,8,17.0,271.0
2020-11-07 13:00:00,542,463,251,0,17.2,291.0
2020-11-07 14:00:00,469,382,248,0,17.3,266.0
2020-11-07 15:00:00,346,272,216,0,17.1,229.0
2020-11-07 16:00:00,201,140,153,3,16.7,155.0
2020-11-07 17:00:00,59,0,59,17,16.3,54.0
2020-11-07 18:00:00,0,0,0,25,15.7,4.0
2020-11-07 19:00:00,0,0,0,0,15.4,0.0
2020-11-07 20:00:00,0,0,0,1,15.1,0.0
2020-11-07 21:00:00,0,0,0,0,15.0,0.0
2020-11-07 22:00:00,0,0,0,0,14.9,0.0
2020-11-07 23:00:00,0,0,0,0,14.9,0.0
2020-11-08 00:00:00,0,0,0,0,14.9,0.0
2020-11-08 01:00:00,0,0,0,0,14.9,0.0
2020-11-08 02:00:00,0,0,0,0,14.9,0.0
2020-11-08 03:00:00,0,0,0,0,14.9,0.0
2020-11-08 04:00:00,0,0,0,9,14.8,0.0
2020-11-08 05:00:00,0,0,0,0,14.6,0.0
2020-11-08 06:00:00,0,0,0,1,14.5,0.0
2020-11-08 07:00:00,0,0,0,16,14.4,0.0
2020-11-08 08:00:00,84,226,51,7,14.5,24.0
2020-11-08 09:00:00,273,617,80,0,15.4,134.0
2020-11-08 10:00:00,439,729,103,0,15.9,211.0
2020-11-08 11:00:00,536,670,158,4,15.4,259.0
2020-11-08 12:00:00,562,527,234,9,14.5,265.0
2020-11-08 13:00:00,629,808,125,0,13.6,287.0
2020-11-08 14:00:00,577,816,109,0,13.1,303.0
2020-11-08 15:00:00,464,792,89,0,13.1,281.0
2020-11-08 16:00:00,298,675,75,0,12.8,222.0
2020-11-08 17:00:00,107,365,50,2,12.2,99.0
2020-11-08 18:00:00,0,0,0,24,11.6,3.0
2020-11-08 19:00:00,0,0,0,0,11.3,0.0
2020-11-08 20:00:00,0,0,0,22,11.1,0.0
2020-11-08 21:00:00,0,0,0,21,11.1,0.0
2020-11-08 22:00:00,0,0,0,60,10.9,0.0
2020-11-08 23:00:00,0,0,0,47,10.8,0.0
2020-11-09 00:00:00,0,0,0,38,10.5,0.0
2020-11-09 01:00:00,0,0,0,49,10.4,0.0
2020-11-09 02:00:00,0,0,0,66,10.3,0.0
2020-11-09 03:00:00,0,0,0,51,10.4,0.0
2020-11-09 04:00:00,0,0,0,67,10.3,0.0
2020-11-09 05:00:00,0,0,0,60,9.9,0.0
2020-11-09 06:00:00,0,0,0,40,9.5,0.0
2020-11-09 07:00:00,0,0,0,34,8.8,0.0
2020-11-09 08:00:00,85,274,45,6,8.7,24.0
2020-11-09 09:00:00,276,653,74,0,9.4,138.0
2020-11-09 10:00:00,446,779,91,0,9.9,240.0
2020-11-09 11:00:00,571,836,101,0,10.2,294.0
2020-11-09 12:00:00,637,857,107,0,10.5,319.0
2020-11-09 13:00:00,638,848,112,0,10.9,323.0
2020-11-09 14:00:00,574,811,112,0,11.4,308.0
2020-11-09 15:00:00,452,736,106,0,11.6,281.0
2020-11-09 16:00:00,284,600,88,0,11.6,215.0
2020-11-09 17:00:00,100,323,50,0,11.4,102.0
2020-11-09 18:00:00,0,0,0,27,11.1,3.0
